ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
62169391;54.9;26;0;0;0;33.5;0;0;0;0;-134;-0.003;0.7239;0.0402;37.2281;2.241;169349;169803;106.2;0;1;-0.012;-0.12;62169327;0.7239;0.0402;37.2281;2.241;0.67;177.118;0;0;0;379.7;380.713;1;62169341;-0.961877;0.0315282;2.75058;-0.0307617;0.804688;0.520508;0.488281;-1.09863;0.671387;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169474;54.9;26;0;0;0;33.5;0;0;0;0;0;-0.002;0.7239;0.0402;37.2281;2.241;169349;169803;106.2;0;1;0.028;-0.084;62169402;0.7239;0.0402;37.2281;2.241;0.67;177.121;0;0;-0.014;379.698;380.715;1;62169431;-0.970982;0.0279062;2.75085;-0.0253906;0.777344;0.532715;0.488281;0.0610352;0.305176;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169520;54.9;26;0;0;0;33.5;0;0;0;0;0;-0.001;0.7239;0.0402;37.2281;2.241;169349;169803;106.2;0;1;-0.009;-0.063;62169474;0.7239;0.0402;37.2281;2.241;0.67;177.122;0;0;0;379.698;380.715;1;62169488;-0.973017;0.0259162;2.75087;-0.0249023;0.791016;0.538574;0.549316;0.0610352;-0.671387;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169564;54.9;26;0;0;0;33.5;0;0;0;0;0;-0.001;0.7239;0.0402;37.2281;2.241;169349;169803;106.2;0;1;-0.021;-0.044;62169521;0.7239;0.0402;37.2281;2.241;0.67;177.124;0;0;0;379.698;380.715;1;62169488;-0.973017;0.0259162;2.75087;-0.0249023;0.791016;0.538574;0.549316;0.0610352;-0.671387;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169624;54.9;26;0;0;0;33.5;0;0;0;0;-53;-0.001;0.7239;0.0402;37.2281;2.241;169348;169804;46.8;0;1;0;-0.045;62169580;0.7239;0.0402;37.2281;2.241;0.67;177.12;0;0;-0.004;379.698;380.715;1;62169580;-0.97032;0.0324438;2.75148;-0.046875;0.778809;0.549316;0.427246;0.671387;-1.64795;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169668;54.9;26;0;0;0;33.5;0;0;0;0;0;0;0.7239;0.0402;37.2281;2.241;169348;169804;46.8;0;1;-0.008;-0.022;62169626;0.7239;0.0402;37.2281;2.241;0.67;177.119;0;0;-0.011;379.695;380.718;1;62169639;-0.968079;0.0363063;2.75163;-0.0400391;0.786133;0.51709;-0.549316;0.488281;-0.12207;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169715;54.9;26;0;0;0;33.5;0;0;0;0;0;0.003;0.7239;0.0402;37.2281;2.241;169348;169804;46.8;0;1;-0.039;0.039;62169669;0.7239;0.0402;37.2281;2.241;0.67;177.126;0;0;0;379.695;380.718;1;62169639;-0.968079;0.0363063;2.75163;-0.0400391;0.786133;0.51709;-0.549316;0.488281;-0.12207;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169821;54.9;26;0;0;0;33.5;0;0;0;0;102;0.009;0.7239;0.0402;37.2281;2.241;169349;169805;106.2;0;1;-0.05;0.177;62169715;0.7239;0.0402;37.2281;2.241;0.67;177.142;0;0;0;379.695;380.718;1;62169728;-0.979474;0.0389701;2.75032;-0.0390625;0.856934;0.45459;-0.305176;1.09863;-0.366211;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169878;54.9;26;0;0;0;33.5;0;0;0;0;128;0.014;0.7239;0.0402;37.2281;2.241;169350;169806;167.4;0;1;-0.039;0.373;62169823;0.7239;0.0402;37.2281;2.241;0.67;177.137;0;0;0.022;379.698;380.72;1;62169824;-0.987403;0.0391675;2.74978;-0.0625;0.833496;0.424805;0.427246;-0.610352;0.732422;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169922;54.9;26;0;0;0;33.5;0;0;0;0;144;0.016;0.7239;0.0402;37.2281;2.241;169351;169807;229.5;0;1;-0.051;0.471;62169892;0.7239;0.0402;37.2281;2.241;0.67;177.151;0;0;0.009;379.7;380.722;1;62169892;-1.00162;0.0366761;2.74816;-0.0146484;0.81543;0.430664;2.44141;1.34277;-0.183105;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62169973;54.9;26;0;0;0;33.5;0;0;0;0;90;0.017;0.7239;0.0402;37.2281;2.241;169352;169808;256.95;0;1;-0.083;0.524;62169892;0.7239;0.0402;37.2281;2.241;0.67;177.151;0;0;0.009;379.7;380.722;1;62169892;-1.00162;0.0366761;2.74816;-0.0146484;0.81543;0.430664;2.44141;1.34277;-0.183105;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62170014;54.9;26;0;0;0;33.5;0;0;0;0;201;0.021;0.7239;0.0402;37.2281;2.241;169353;169809;337.05;0;1;-0.141;0.589;62169976;0.7239;0.0402;37.2281;2.241;0.67;177.176;0;0;0.021;379.704;380.727;1;62169991;-1.01816;0.0376447;2.74569;-0.0380859;0.822754;0.446777;4.88281;1.95313;-0.549316;62169000;38.23490552;-122.62971650;-21.09835815;0.31000000;0.00000000;3.79638362;3.00000000;
62170103;54.9;26;0;0;0;33.5;0.93;0.03;-0.04;0.97;171;0.045;0.7239;0.0402;37.2281;2.241;169354;169810;46.8;0;1;-0.155;0.88;62170027;0.7239;0.0402;37.2281;2.241;0.67;177.179;0;0;0.04;379.707;380.729;1;62169991;-1.01816;0.0376447;2.74569;-0.0380859;0.822754;0.446777;4.88281;1.95313;-0.549316;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170183;54.8;26;0;0;0;33.4;8.29;0.39;0;8.37;232;0.07;0.724;0.0402;37.2287;2.241;169357;169813;230.4;0;1;-0.078;1.643;62170104;0.7239;0.0402;37.2281;2.241;0.67;177.103;0.16;4.11;0.038;379.709;380.731;1;62170104;-1.02786;0.0370466;2.74436;-0.0341797;0.846191;0.513672;3.23486;0.183105;-0.0610352;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170223;54.6;26;0;0;0;33.4;20.96;1.75;0.05;21.19;328;0.134;0.724;0.0402;37.2296;2.241;169359;169815;343.8;0;1;-0.218;2.859;62170185;0.724;0.0402;37.2287;2.241;0.667;176.345;0.84;15.06;0.051;379.716;380.738;1;62170196;-1.02698;0.0381028;2.74645;-0.0488281;0.851074;0.467773;2.31934;-1.70898;2.38037;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170300;54.3;26;0;0;0;33.4;35.26;4.66;0.05;35.56;578;0.161;0.724;0.0402;37.2328;2.241;169363;169819;195.897;0;1;-0.637;4.757;62170224;0.724;0.0402;37.2296;2.241;0.661;174.885;3.25;27.44;0.072;379.72;380.742;1;62170196;-1.02698;0.0381028;2.74645;-0.0488281;0.851074;0.467773;2.31934;-1.70898;2.38037;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170390;53.6;26;0;0;0;33.3;56.33;9.89;0.03;56.46;583;0.227;0.7244;0.0402;37.2505;2.241;169369;169825;228.117;0;1;-0.358;6.246;62170302;0.724;0.0402;37.2328;2.241;0.645;170.654;5.95;42.95;0.129;379.729;380.751;1;62170302;-1.04139;0.0373476;2.74333;-0.0371094;1.06348;0.348633;0.244141;2.92969;0.549316;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170477;53.6;26;0;0;0;33.3;61.34;11.73;0.01;61.33;640;0.231;0.7247;0.0402;37.2664;2.241;169375;169831;227.17;0;1;-0.448;6.879;62170392;0.7244;0.0402;37.2505;2.241;0.579;153.012;11.56;61.67;0.13;379.742;380.765;1;62170404;-1.0564;0.0449135;2.7359;-0.097168;0.79248;0.411621;0.244141;2.13623;2.99072;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170523;53.5;26;0;0;0;33.3;61.47;12.11;0.06;61.5;667;0.237;0.7248;0.0402;37.2736;2.241;169378;169834;57.303;0;1;-0.548;7.078;62170478;0.7247;0.0402;37.2664;2.241;0.55;145.538;11.97;61.49;0.143;379.756;380.778;1;62170492;-1.0587;0.0380084;2.73217;0.125977;0.759277;0.42041;2.01416;1.46484;3.78418;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170567;53.2;26;0;0;0;33.3;65.15;14;0.11;65.27;762;0.274;0.725;0.0402;37.284;2.241;169382;169838;291.178;0;1;-0.698;7.669;62170525;0.7248;0.0402;37.2736;2.241;0.542;143.212;12.48;62.89;0.149;379.763;380.785;1;62170492;-1.0587;0.0380084;2.73217;0.125977;0.759277;0.42041;2.01416;1.46484;3.78418;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170614;52.7;26;0;0;0;33.3;74.27;18.17;-0.03;74.43;875;0.296;0.7252;0.0402;37.2946;2.241;169387;169843;194.855;0;1;-0.89;8.667;62170569;0.725;0.0402;37.284;2.241;0.529;139.957;16.37;69.89;0.171;379.772;380.794;1;62170583;-1.07332;0.0311616;2.72649;-0.0869141;0.998047;0.223145;0.183105;3.05176;2.80762;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170705;52.3;26;0;0;0;33.3;79.76;21;0.03;79.81;981;0.318;0.7255;0.0402;37.313;2.241;169393;169849;197.358;0;1;-1.109;9.304;62170616;0.7252;0.0402;37.2946;2.241;0.504;133.349;19.7;78.5;0.196;379.783;380.805;1;62170628;-1.08025;0.0302255;2.72397;-0.0551758;0.861816;0.298828;0.854492;0.854492;4.27246;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170778;51.5;26;0;0;0;33.3;88.19;26.03;0.06;88.26;1151;0.365;0.7263;0.0402;37.3503;2.241;169405;169861;197.602;0;1;-1.445;10.317;62170708;0.7255;0.0402;37.313;2.241;0.47;124.271;22.47;83.33;0.218;379.796;380.819;1;62170708;-1.08577;0.0253052;2.72045;-0.00683594;1.0376;0.302734;0.549316;-0.610352;10.437;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170824;51.2;26;0;0;0;33.3;94.46;30.36;0.17;94.45;1232;0.395;0.7267;0.0402;37.372;2.241;169411;169867;185.591;0;1;-1.791;11.17;62170779;0.7263;0.0402;37.3503;2.241;0.406;107.472;29.14;94.51;0.255;379.823;380.846;1;62170795;-1.09717;0.0163945;2.71648;-0.0751953;0.932129;0.298828;2.38037;-1.70898;8.30078;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170868;51;26;0;0;0;33.3;96.49;32.33;0.04;96.48;1323;0.406;0.727;0.0402;37.3905;2.241;169417;169873;197.409;0;1;-1.984;11.6;62170825;0.7267;0.0402;37.372;2.241;0.38;100.48;32.24;96.72;0.277;379.837;380.859;1;62170795;-1.09717;0.0163945;2.71648;-0.0751953;0.932129;0.298828;2.38037;-1.70898;8.30078;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170914;50.9;26;0;0;0;33.3;97.45;33.4;-0.23;97.42;1356;0.404;0.7275;0.0402;37.4144;2.241;169423;169879;207.426;0;1;-2.132;11.836;62170869;0.727;0.0402;37.3905;2.241;0.356;94.223;33.47;98.01;0.295;379.85;380.872;1;62170883;-1.11224;0.00657617;2.71126;-0.0512695;0.883301;0.34375;1.40381;1.15967;3.54004;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62170973;50.8;26;0;0;0;33.3;97.88;34.45;0.21;97.8;1454;0.424;0.7281;0.0402;37.4439;2.241;169432;169888;40.5651;0;1;-2.402;12.15;62170928;0.7276;0.0402;37.4192;2.241;0.333;87.997;34.97;97.96;0.319;379.868;380.89;1;62170928;-1.12083;0.00373402;2.70671;-0.00195313;0.914551;0.414551;2.74658;2.38037;5.85938;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62171018;50.7;26;0;0;0;33.3;97.94;35.36;0.35;97.9;1563;0.459;0.7285;0.0402;37.464;2.241;169440;169896;136.363;0;1;-2.735;12.462;62170974;0.7281;0.0402;37.4439;2.241;0.318;84.069;34.44;97.32;0.325;379.884;380.906;1;62170990;-1.12573;0.000834405;2.70273;0.0913086;0.970215;0.19873;-0.12207;3.90625;3.479;62170000;38.23490624;-122.62972061;-20.96124268;0.00000000;0.00000000;3.79657435;3.00000000;
62171064;50.7;26;0;0;0;33.3;98.3;36.21;-0.27;98.19;1623;0.442;0.729;0.0402;37.4897;2.241;169447;169903;231.412;0;1;-2.816;12.672;62171019;0.7285;0.0402;37.464;2.241;0.306;81.067;35.21;98.23;0.352;379.902;380.924;1;62170990;-1.12573;0.000834405;2.70273;0.0913086;0.970215;0.19873;-0.12207;3.90625;3.479;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171123;50.4;26;0;0;0;33.3;98;36.99;0.25;97.95;1794;0.464;0.7295;0.0402;37.5159;2.241;169459;169915;193.409;0;1;-3.128;12.984;62171065;0.729;0.0402;37.4897;2.241;0.296;78.377;35.52;98.12;0.363;379.917;380.94;1;62171078;-1.13331;-0.00451268;2.6977;-0.0214844;1.01367;0.197754;0.12207;0.183105;5.18799;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171168;50.4;26;0;0;0;33.3;98.2;37.73;0.04;98.08;1859;0.483;0.73;0.0402;37.5424;2.241;169467;169923;343.616;0;1;-3.249;13.196;62171125;0.7296;0.0402;37.5212;2.241;0.285;75.451;38.43;99.59;0.401;379.944;380.967;1;62171141;-1.13685;-0.0120352;2.69686;0.0532227;0.896484;0.495117;1.0376;-4.27246;7.56836;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171214;50.3;26;0;0;0;33.3;98.2;38.54;-0.65;98.13;1961;0.463;0.7305;0.0402;37.5643;2.241;169476;169932;177.196;0;1;-2.374;13.321;62171170;0.73;0.0402;37.5424;2.241;0.278;73.517;39.23;98.61;0.417;379.962;380.985;1;62171141;-1.13685;-0.0120352;2.69686;0.0532227;0.896484;0.495117;1.0376;-4.27246;7.56836;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171273;50.2;26;0;0;0;33.3;98.12;39.31;0;98.12;2044;0.478;0.7311;0.0402;37.5974;2.241;169489;169945;211.549;0;1;-1.393;13.492;62171228;0.7307;0.0402;37.5753;2.241;0.268;70.917;38.72;97.86;0.443;379.989;381.011;1;62171228;-1.14339;-0.0329947;2.70085;0.0566406;0.846191;0.21582;-2.31934;-6.04248;8.36182;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171318;50.1;26;0;0;0;33.3;98.08;40.23;0.06;98.07;2122;0.485;0.7317;0.0402;37.6257;2.241;169499;169955;86.0986;0;1;-1.518;13.787;62171274;0.7311;0.0402;37.5974;2.241;0.261;69.084;39.48;98.15;0.458;380.011;381.034;1;62171289;-1.14751;-0.0409647;2.70263;-0.00878906;0.957031;0.312988;0.12207;-3.90625;7.8125;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171364;50;26;0;0;0;33.3;98.14;40.92;-0.04;98.16;2194;0.486;0.7321;0.0402;37.6486;2.241;169509;169965;334.214;0;1;-1.631;13.986;62171320;0.7317;0.0402;37.6257;2.241;0.254;67.27;40.82;98.37;0.475;380.034;381.056;1;62171289;-1.14751;-0.0409647;2.70263;-0.00878906;0.957031;0.312988;0.12207;-3.90625;7.8125;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171424;49.9;26;0;0;0;33.3;98.13;41.62;0.09;98.11;2291;0.512;0.7328;0.0402;37.6836;2.241;169523;169979;101.48;0;1;-1.749;14.209;62171394;0.7324;0.0402;37.6602;2.241;0.246;65.062;41.78;98.24;0.497;380.065;381.088;1;62171395;-1.15507;-0.0543555;2.70554;-0.0166016;0.933105;0.336914;-2.13623;-4.15039;12.3291;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171468;49.8;26;0;0;0;33.3;98.21;42.54;0;98.19;2370;0.521;0.7334;0.0402;37.7133;2.241;169534;169990;47.0695;0;1;-1.891;14.476;62171394;0.7324;0.0402;37.6602;2.241;0.246;65.062;41.78;98.24;0.497;380.065;381.088;1;62171395;-1.15507;-0.0543555;2.70554;-0.0166016;0.933105;0.336914;-2.13623;-4.15039;12.3291;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171513;49.6;26;0;0;0;33.3;98.14;43.46;0;98.16;2459;0.518;0.7339;0.0402;37.7375;2.241;169546;170002;11.1754;0;1;-2.027;14.762;62171483;0.7334;0.0402;37.7133;2.241;0.233;61.75;42.68;96.99;0.531;380.112;381.135;1;62171483;-1.15995;-0.0626568;2.69766;-0.0893555;1.01855;0.349609;-3.96729;3.96729;11.9629;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171573;49.5;26;0;0;0;33.3;98.19;44.24;0.1;98.16;2568;0.553;0.7347;0.0402;37.7744;2.241;169562;170018;244.266;0;1;-2.2;14.996;62171514;0.7339;0.0402;37.7375;2.241;0.227;60.008;43.44;98.78;0.551;380.139;381.162;1;62171528;-1.16416;-0.0652624;2.68879;-0.0214844;0.609863;0.208984;-1.64795;7.44629;13.0005;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171619;49.4;26;0;0;0;33.3;98.22;45.33;0.02;98.23;2659;0.554;0.7353;0.0402;37.8058;2.241;169574;170030;264.812;0;1;-2.349;15.312;62171574;0.7347;0.0402;37.7744;2.241;0.218;57.777;45.62;97;0.576;380.175;381.198;1;62171590;-1.16245;-0.0669272;2.67781;-0.109863;1.20459;0.310547;-3.23486;9.70459;12.7563;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171664;49.2;26;0;0;0;33.3;98.19;46.18;0;98.2;2754;0.565;0.7358;0.0402;37.8313;2.241;169587;170043;308.368;0;1;-2.469;15.568;62171620;0.7353;0.0402;37.8058;2.241;0.211;55.986;46.09;97.89;0.596;380.202;381.224;1;62171590;-1.16245;-0.0669272;2.67781;-0.109863;1.20459;0.310547;-3.23486;9.70459;12.7563;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171723;49.1;26;0;0;0;33.3;98.27;47.13;0.05;98.26;2871;0.583;0.7366;0.0402;37.8705;2.241;169604;170060;291.213;0;1;-2.655;15.84;62171679;0.736;0.0402;37.8378;2.241;0.203;53.717;46.43;99.65;0.624;380.24;381.263;1;62171679;-1.16699;-0.0692994;2.64656;-0.0444336;0.738281;0.324219;6.10352;14.4653;12.3901;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171768;49;26;0;0;0;33.3;98.32;48.21;-0.01;98.35;2962;0.577;0.7372;0.0402;37.897;2.241;169618;170074;32.8838;0;1;-2.802;16.14;62171724;0.7366;0.0402;37.8705;2.241;0.196;51.988;48.29;98.4;0.644;380.272;381.294;1;62171740;-1.16923;-0.0699144;2.63205;-0.0507813;1.11621;0.383789;-0.183105;13.4277;13.0615;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171814;48.9;26;0;0;0;33.3;98.23;48.97;0.14;98.21;3052;0.605;0.7378;0.0402;37.9306;2.241;169632;170088;159.991;0;1;-2.98;16.389;62171769;0.7372;0.0402;37.897;2.241;0.19;50.196;47.71;98.47;0.664;380.301;381.323;1;62171740;-1.16923;-0.0699144;2.63205;-0.0507813;1.11621;0.383789;-0.183105;13.4277;13.0615;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171874;48.7;26;0;0;0;33.3;98.24;50.34;0.05;98.22;3202;0.624;0.7387;0.0402;37.972;2.241;169652;170108;268.197;0;1;-3.183;16.78;62171828;0.738;0.0402;37.9375;2.241;0.181;47.977;49.91;97.59;0.691;380.343;381.366;1;62171828;-1.17791;-0.0624603;2.59878;-0.126953;1.1167;0.299805;3.72314;19.5313;7.99561;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171919;48.7;26;0;0;0;33.3;98.31;51.24;0.01;98.31;3288;0.634;0.7393;0.0402;38;2.241;169667;170123;99.2185;0;1;-3.322;17.016;62171876;0.7387;0.0402;37.972;2.241;0.174;46.008;51.74;97.93;0.718;380.377;381.399;1;62171888;-1.1875;-0.0560225;2.57976;-0.161133;0.886719;0.196289;9.46045;24.7803;7.14111;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62171964;48.5;26;0;0;0;33.3;98.25;51.93;-0.03;98.25;3370;0.627;0.74;0.0402;38.0353;2.241;169683;170139;307.383;0;1;-3.487;17.216;62171920;0.7393;0.0402;38;2.241;0.167;44.287;51.31;97.32;0.737;380.411;381.433;1;62171888;-1.1875;-0.0560225;2.57976;-0.161133;0.886719;0.196289;9.46045;24.7803;7.14111;62171000;38.23490671;-122.62970512;-20.87646484;1.98000002;0.00000000;3.79772973;3.00000000;
62172022;48.5;26;0;0;0;33.3;98.25;52.55;0.11;98.24;3467;0.647;0.7409;0.0402;38.0783;2.241;169704;170160;138.42;0;1;-3.6;17.399;62171980;0.7401;0.0402;38.0424;2.241;0.16;42.338;52.51;96.87;0.758;380.458;381.48;1;62171980;-1.19589;-0.0283128;2.53093;-0.0625;0.938477;0.442871;-0.12207;30.1514;-0.915527;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172067;48.4;26;0;0;0;33.3;98.37;53.32;-0.12;98.39;3526;0.636;0.7415;0.0402;38.1072;2.241;169720;170176;26.9177;0;1;-3.727;17.573;62172023;0.7409;0.0402;38.0783;2.241;0.154;40.877;53.79;98.29;0.777;380.494;381.516;1;62172039;-1.19933;-0.0113143;2.50924;-0.0629883;0.881348;0.39209;3.90625;31.0059;-6.95801;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172114;48.2;26;0;0;0;33.3;98.16;53.85;0.12;98.13;3596;0.666;0.7422;0.0402;38.1438;2.241;169736;170192;296.443;0;1;-3.853;17.776;62172068;0.7415;0.0402;38.1072;2.241;0.149;39.571;52.52;98.69;0.79;380.529;381.552;1;62172039;-1.19933;-0.0113143;2.50924;-0.0629883;0.881348;0.39209;3.90625;31.0059;-6.95801;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172176;48.1;26;0;0;0;33.3;98.24;54.74;0.04;98.27;3688;0.664;0.743;0.0402;38.1808;2.241;169759;170215;203.042;0;1;-3.967;17.995;62172130;0.7424;0.0402;38.1511;2.241;0.143;37.991;54.75;97.04;0.811;380.579;381.601;1;62172130;-1.19134;0.0313929;2.46585;-0.0341797;0.881836;0.28418;-3.60107;29.0527;-13.2446;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172218;48;26;0;0;0;33.3;98.22;55.81;0.1;98.18;3776;0.693;0.7438;0.0402;38.2184;2.241;169776;170232;171.049;0;1;-4.14;18.305;62172178;0.7432;0.0402;38.1882;2.241;0.138;36.668;54.63;99.64;0.827;380.617;381.639;1;62172188;-1.19209;0.0504041;2.45035;-0.0473633;0.960938;0.277344;-4.5166;24.9634;-19.4092;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172263;48;26;0;0;0;33.3;98.23;56.6;0.02;98.21;3857;0.704;0.7444;0.0402;38.2488;2.241;169794;170250;144.013;0;1;-4.262;18.51;62172220;0.7438;0.0402;38.2184;2.241;0.133;35.276;57.19;97.96;0.847;380.655;381.677;1;62172188;-1.19209;0.0504041;2.45035;-0.0473633;0.960938;0.277344;-4.5166;24.9634;-19.4092;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172339;47.8;26;0;0;0;33.4;98.21;57.79;0.06;98.21;3985;0.722;0.7454;0.0402;38.2952;2.241;169818;170274;171.614;0;1;-4.492;18.836;62172278;0.7447;0.0402;38.2642;2.241;0.126;33.368;57.9;97.83;0.872;380.709;381.731;1;62172278;-1.1959;0.0872983;2.43484;0.081543;0.847168;0.226074;0.183105;9.27734;-25.3296;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172414;47.5;26;0;0;0;33.4;98.21;59.34;0.01;98.21;4172;0.742;0.7469;0.0402;38.3664;2.241;169856;170312;289.27;0;1;-4.785;19.247;62172341;0.7454;0.0402;38.2952;2.241;0.12;31.831;59.77;98.4;0.893;380.751;381.774;1;62172341;-1.19764;0.102387;2.43685;0.112305;0.992676;0.32373;-0.488281;4.94385;-24.6582;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172488;47.4;26;0;0;0;33.4;98.31;60.74;0.01;98.3;4287;0.756;0.7479;0.0402;38.4149;2.241;169882;170338;57.0251;0;1;-5.019;19.604;62172415;0.7469;0.0402;38.3664;2.241;0.109;28.831;61.55;98.41;0.935;380.837;381.859;1;62172430;-1.19594;0.130407;2.45666;0.11084;1.02002;0.434082;-2.50244;-9.21631;-24.5361;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
62172563;47.1;26;0;0;0;33.4;98.15;62.24;0.02;98.17;4469;0.757;0.7495;0.0402;38.489;2.241;169923;170379;333.87;0;1;-5.296;20.022;62172490;0.7479;0.0402;38.4149;2.241;0.102;27.009;60.76;97.26;0.961;380.895;381.917;1;62172490;-1.19385;0.136033;2.47436;0.149414;0.952637;0.353027;-0.671387;-17.7002;-22.0337;62172000;38.23491037;-122.62966351;-21.35211182;4.21000004;0.00000000;4.09944916;3.00000000;
